,order_status,payment_type,review_score,price,product_photos_qty,time_different_hour,delivered_on_time,delivered_hour,delivered_season,seller_count
41900,0,2,0,3,2,7,0,2,1,4
41901,0,1,0,3,2,1,0,4,0,4
41902,0,1,0,3,2,1,0,3,1,4
41903,0,1,0,3,2,1,0,4,0,4
41904,0,1,0,3,2,4,0,2,1,4
41905,0,1,1,4,1,1,0,2,0,4
41906,0,1,1,3,1,1,0,3,1,4
41907,0,2,0,3,2,4,0,4,0,4
41908,0,1,0,3,2,1,0,2,0,4
41909,0,2,0,3,2,4,0,2,1,4
41910,0,1,0,3,2,1,0,2,0,4
41911,0,2,0,3,2,4,0,2,1,4
41912,0,2,0,3,2,4,0,2,1,4
41913,0,2,0,3,2,4,0,2,1,4
41914,0,2,0,3,2,4,0,2,1,4
41915,0,2,0,3,2,4,0,2,1,4
41916,0,1,0,3,2,1,0,4,0,4
41917,0,1,0,2,1,1,0,4,0,4
41918,0,1,0,1,4,1,0,2,1,4
41919,0,1,0,3,2,1,0,2,1,4
41920,0,1,1,3,2,1,0,2,0,4
41921,0,1,1,3,2,1,0,2,0,4
41922,0,1,0,3,2,1,0,3,1,4
41923,0,1,1,2,1,1,0,4,0,4
41924,0,1,1,3,2,1,1,4,0,4
41925,0,2,0,3,2,8,1,2,1,4
41926,0,1,0,1,1,1,0,2,0,4
41927,0,2,0,1,2,6,0,2,1,4
41928,0,1,0,3,2,1,0,2,0,4
41929,0,1,0,4,1,1,0,4,1,4
41930,0,1,0,3,2,1,0,3,1,4
41931,0,1,0,3,2,1,0,3,1,4
41932,0,1,0,3,2,1,0,2,1,4
41933,0,1,1,3,2,5,0,1,1,4
41934,0,1,1,3,2,5,0,1,1,4
41935,0,2,0,3,2,4,0,3,1,4
41936,0,1,0,3,2,1,0,3,0,4
41937,0,1,0,3,2,1,0,3,0,4
41938,0,2,0,3,2,5,0,2,1,4
41939,0,2,0,3,3,6,0,2,1,4
41940,0,1,0,3,2,1,1,4,0,4
41941,0,2,0,3,2,4,0,4,0,4
41942,0,1,0,3,2,2,0,4,0,4
41943,0,1,1,2,1,1,0,3,1,4
41944,0,1,0,3,2,1,0,3,1,4
41945,0,2,0,3,3,6,0,3,1,4
41946,0,2,0,3,3,6,0,3,1,4
41947,0,2,0,3,2,4,0,2,1,4
41948,0,2,0,2,1,7,0,4,0,4
41949,0,1,0,3,2,1,0,3,0,4
41950,0,1,0,3,2,2,0,3,0,4
41951,0,1,0,1,2,1,0,2,1,4
41952,0,1,0,3,2,1,0,3,1,4
41953,0,1,1,3,2,1,1,3,1,4
41954,0,1,0,1,1,4,1,2,0,4
41955,0,1,0,1,1,1,0,2,0,4
41956,0,1,0,1,1,2,1,2,1,4
41957,0,1,0,2,1,1,0,2,1,4
41958,0,2,1,3,2,7,0,4,0,4
41959,0,1,0,3,2,2,0,1,0,4
41960,0,1,1,3,2,2,0,3,1,4
41961,0,1,1,3,2,2,0,3,1,4
41962,0,1,1,3,2,2,0,3,1,4
41963,0,1,1,3,2,2,0,3,1,4
41964,0,1,1,3,2,2,0,3,1,4
41965,0,1,1,3,2,2,0,3,1,4
41966,0,2,0,3,2,8,0,3,0,4
41967,0,1,0,3,2,8,0,2,1,4
41968,0,1,0,2,2,1,0,2,0,4
41969,0,2,0,3,2,5,1,3,1,4
41970,0,4,0,3,2,1,0,1,1,4
41971,0,1,0,3,2,1,0,1,0,4
41972,0,1,0,3,2,1,0,1,0,4
41973,0,2,0,3,2,6,0,3,0,4
41974,0,2,0,3,2,7,0,2,0,4
41975,0,2,0,2,1,7,0,4,0,4
41976,0,2,1,4,1,7,1,2,0,4
41977,0,1,1,3,2,1,1,4,0,4
41978,0,2,1,3,2,6,1,3,1,4
41979,0,2,0,1,2,5,0,1,1,4
41980,0,1,0,3,2,4,0,4,1,4
41981,0,3,0,3,2,1,0,3,0,4
41982,0,1,0,1,1,1,0,2,1,4
41983,0,2,1,3,2,7,0,3,0,4
41984,0,2,1,3,2,7,0,3,0,4
41985,0,2,1,3,2,7,0,3,0,4
41986,0,4,0,1,1,1,1,3,1,4
41987,0,1,0,3,2,1,0,3,1,4
41988,0,2,0,3,2,5,0,2,1,4
41989,0,1,1,4,1,1,1,4,0,4
41990,0,2,0,3,2,4,0,4,0,4
41991,0,1,1,3,2,1,0,2,0,4
41992,0,1,0,3,2,1,0,4,0,4
41993,0,1,0,3,3,5,0,4,1,4
41994,0,1,0,3,2,1,0,4,0,4
41995,0,1,0,3,2,1,1,4,0,4
41996,0,1,0,3,2,1,0,3,0,4
41997,0,2,1,3,2,6,1,4,1,4
41998,0,1,0,3,2,1,0,3,0,4
41999,0,2,1,3,2,6,0,4,1,4
42000,0,1,0,3,2,1,0,2,1,4
42001,0,2,0,2,3,8,0,2,1,4
42002,0,2,0,2,3,8,0,2,1,4
42003,0,1,1,3,2,7,1,4,0,4
42004,0,2,0,2,2,4,0,4,0,4
42005,0,2,1,4,1,4,1,4,0,4
42006,0,2,0,3,2,6,0,4,0,4
42007,0,1,0,1,1,7,0,4,1,4
42008,0,2,0,3,2,6,0,4,1,4
42009,0,2,1,3,2,5,0,1,1,4
42010,0,2,0,3,2,6,0,4,0,4
42011,0,2,0,3,2,4,0,2,0,4
42012,0,1,0,3,2,1,0,3,1,4
42013,0,2,0,3,2,4,0,3,1,4
42014,0,1,1,2,3,1,0,3,1,4
42015,0,2,0,3,2,4,0,3,1,4
42016,0,2,0,3,2,4,0,3,1,4
42017,0,1,1,3,2,7,0,4,0,4
42018,0,1,0,3,2,1,0,2,1,4
42019,0,2,1,3,2,4,0,3,1,4
42020,0,1,0,3,2,6,0,2,0,4
42021,0,3,0,3,2,6,0,2,0,4
42022,0,2,0,3,2,6,0,3,0,4
42023,0,1,0,2,2,1,0,3,1,4
42024,0,1,0,3,2,2,0,3,1,4
42025,0,1,0,3,2,1,0,2,1,4
42026,0,1,1,2,1,1,0,3,1,4
42027,0,1,0,1,1,1,0,3,1,4
42028,0,2,0,3,2,4,0,4,0,4
42029,0,2,0,3,2,4,0,4,0,4
42030,0,2,1,3,2,8,0,3,0,4
42031,0,2,1,3,2,8,0,3,0,4
42032,0,2,1,3,2,8,0,3,0,4
42033,0,1,0,3,2,1,0,2,1,4
42034,0,1,0,3,2,5,0,3,1,4
42035,0,1,0,3,2,1,0,3,0,4
42036,0,2,0,3,2,4,0,2,1,4
42037,0,2,1,3,2,6,0,3,0,4
42038,0,1,0,3,2,2,0,1,0,4
42039,0,2,0,3,2,5,0,3,0,4
42040,0,2,1,3,2,7,0,3,0,4
42041,0,2,1,3,2,7,0,3,0,4
42042,0,2,1,3,2,7,0,3,0,4
42043,0,2,1,3,2,7,0,3,0,4
42044,0,2,1,3,2,7,0,3,0,4
42045,0,2,1,3,2,7,0,3,0,4
42046,0,2,1,3,2,7,0,3,0,4
42047,0,2,1,3,2,7,0,3,0,4
42048,0,1,0,3,2,1,0,2,1,4
42049,0,1,0,3,2,1,0,2,1,4
42050,0,2,0,3,2,4,0,4,1,4
42051,0,1,0,3,2,1,1,2,0,4
42052,0,1,0,2,2,1,0,3,0,4
42053,0,1,1,2,1,5,0,3,1,4
42054,0,3,1,2,1,5,0,3,1,4
42055,0,2,0,3,2,4,0,4,0,4
42056,0,2,0,3,2,5,0,2,0,4
42057,0,1,0,3,3,1,0,4,1,4
42058,0,1,1,3,2,1,0,3,0,4
42059,0,1,0,3,2,1,0,2,1,4
42060,0,2,0,1,1,4,0,3,1,4
42061,0,2,0,4,1,4,0,3,0,4
42062,0,1,0,3,3,1,0,2,1,4
42063,0,1,0,3,3,1,0,4,1,4
42064,0,2,0,3,2,6,0,2,0,4
42065,0,2,1,3,2,7,0,3,0,4
42066,0,2,1,3,2,7,0,3,0,4
42067,0,2,1,3,2,7,0,3,0,4
42068,0,2,1,3,2,7,0,3,0,4
42069,0,1,0,3,2,1,0,4,0,4
42070,0,1,0,3,2,1,0,2,1,4
42071,0,1,0,3,2,5,0,3,0,4
42072,0,1,0,3,2,5,0,3,0,4
42073,0,1,0,3,2,5,0,3,0,4
42074,0,2,0,2,1,6,0,1,1,4
42075,0,2,0,2,1,6,0,2,0,4
42076,0,1,1,2,1,1,0,2,1,4
42077,0,1,0,3,2,1,0,3,1,4
42078,0,1,0,3,2,1,0,3,0,4
42079,0,1,0,2,2,1,0,3,0,4
42080,0,2,0,3,2,6,0,2,1,4
42081,0,1,0,1,2,2,0,2,1,4
42082,0,1,0,3,2,1,0,2,0,4
42083,0,1,1,3,2,1,1,4,0,4
42084,0,1,1,3,2,1,1,4,0,4
42085,0,1,1,3,2,1,1,4,0,4
42086,0,1,0,3,2,1,0,2,0,4
42087,0,3,0,3,2,1,1,2,1,4
42088,0,1,0,3,2,1,1,2,1,4
42089,0,2,0,3,2,6,0,4,1,4
42090,0,2,0,3,2,8,0,3,0,4
42091,0,1,0,3,2,8,0,4,0,4
42092,0,1,1,2,1,1,0,2,1,4
42093,0,2,0,3,2,7,0,3,0,4
42094,0,1,0,3,2,1,0,3,1,4
42095,0,1,0,4,1,1,0,2,0,4
42096,0,1,1,3,2,1,0,3,1,4
42097,0,1,1,3,2,1,1,3,0,4
42098,0,2,1,1,2,3,1,3,0,4
42099,0,2,0,3,2,5,1,3,0,4
42100,0,4,0,1,1,7,0,4,1,4
42101,0,1,0,3,2,1,0,4,0,4
42102,0,1,0,3,2,2,0,4,1,4
42103,0,1,0,3,2,1,0,3,1,4
42104,0,1,1,3,2,1,0,4,0,4
42105,0,1,0,4,5,5,0,2,1,4
42106,0,1,1,2,2,1,0,2,0,4
42107,0,1,1,3,2,1,0,3,1,4
42108,0,2,0,3,2,8,0,2,0,4
42109,0,1,0,3,3,1,0,3,1,4
42110,0,1,0,3,2,1,0,2,0,4
42111,0,1,0,3,2,1,0,4,0,4
42112,0,2,0,3,2,6,0,2,0,4
42113,0,2,0,2,2,8,0,3,0,4
42114,0,1,0,3,2,1,1,2,1,4
42115,0,2,0,3,2,7,0,3,0,4
42116,0,2,0,3,2,6,0,2,1,4
42117,0,2,1,3,2,7,0,2,0,4
42118,0,2,1,3,2,7,0,2,0,4
42119,0,1,0,1,2,1,0,3,1,4
42120,0,2,1,2,2,8,0,1,1,4
42121,0,1,0,4,1,5,0,3,1,4
42122,0,2,0,3,2,7,0,3,1,4
42123,0,2,0,3,2,8,0,4,0,4
42124,0,1,1,3,2,1,1,2,1,4
42125,0,2,0,3,2,8,0,4,0,4
42126,0,1,0,2,3,1,0,4,1,4
42127,0,1,1,5,1,1,1,3,0,4
42128,0,1,1,3,2,4,0,2,0,4
42129,0,1,1,3,2,4,0,2,0,4
42130,0,2,0,2,2,5,0,3,1,4
42131,0,1,0,3,2,2,0,2,0,4
42132,0,1,0,2,2,1,0,1,0,4
42133,0,2,0,3,2,8,0,3,0,4
42134,0,1,0,3,2,5,0,3,0,4
42135,0,1,0,3,2,1,0,4,0,4
42136,0,1,0,3,2,1,0,2,0,4
42137,0,1,0,4,1,2,1,2,0,4
42138,0,1,0,4,1,2,1,2,0,4
42139,0,1,0,3,2,1,0,3,1,4
42140,0,1,0,3,2,2,0,2,0,4
42141,0,1,0,3,2,2,0,2,0,4
42142,0,1,0,3,2,2,0,2,0,4
42143,0,1,1,4,1,1,0,4,0,4
42144,0,2,0,3,2,4,0,2,1,4
42145,0,2,0,3,2,4,0,2,1,4
42146,0,2,0,3,2,4,0,2,1,4
42147,0,2,0,3,2,4,0,2,1,4
42148,0,2,0,3,2,4,0,2,1,4
42149,0,2,0,3,2,4,0,4,0,4
42150,0,1,0,3,2,1,0,3,1,4
42151,0,1,1,3,2,1,1,4,1,4
42152,0,1,1,3,2,1,1,4,1,4
42153,0,1,0,3,2,2,0,3,1,4
42154,0,1,0,3,2,2,0,2,1,4
42155,0,2,1,4,1,7,0,2,0,4
42156,0,2,1,4,1,7,0,2,0,4
42157,0,2,0,3,2,6,1,2,0,4
42158,0,1,0,3,2,5,0,4,0,4
42159,0,2,0,5,1,6,0,3,0,4
42160,0,2,0,3,2,6,0,2,0,4
42161,0,1,1,4,1,5,0,3,0,4
42162,0,1,0,3,2,1,0,3,0,4
42163,0,1,0,4,5,1,0,2,1,4
42164,0,2,0,3,2,4,0,3,1,4
42165,0,2,0,1,1,7,0,3,0,4
42166,0,2,0,3,2,8,0,2,1,4
42167,0,2,0,3,2,8,0,2,1,4
42168,0,2,0,3,2,8,0,2,1,4
42169,0,1,0,2,2,1,0,2,1,4
42170,0,1,0,2,3,1,0,3,1,4
42171,0,1,0,3,2,1,0,4,1,4
42172,0,1,0,3,3,1,0,3,1,4
42173,0,1,0,4,1,1,0,2,1,4
42174,0,3,0,3,2,1,0,3,1,4
42175,0,1,0,3,2,1,0,3,1,4
42176,0,2,1,3,2,8,0,2,0,4
42177,0,2,1,3,2,6,0,2,0,4
42178,0,2,0,3,2,4,0,4,0,4
42179,0,1,0,4,1,1,0,3,1,4
42180,0,2,0,3,2,6,0,3,0,4
42181,0,2,0,3,2,8,0,3,0,4
42182,0,1,0,3,2,1,0,2,0,4
42183,0,1,0,3,2,1,0,4,0,4
42184,0,1,0,2,1,5,0,4,1,4
42185,0,1,0,3,2,1,0,4,0,4
42186,0,1,0,2,1,1,0,1,0,2
42187,0,1,0,3,1,4,0,2,1,2
42188,0,3,1,2,1,1,0,2,0,2
42189,0,3,1,2,1,1,0,2,0,2
42190,0,3,1,2,1,1,0,2,0,2
42191,0,3,1,2,1,1,0,2,0,2
42192,0,3,1,2,1,1,0,2,0,2
42193,0,1,1,2,1,1,0,2,0,2
42194,0,3,1,2,1,1,0,2,0,2
42195,0,3,1,2,1,1,0,2,0,2
42196,0,3,1,2,1,1,0,2,0,2
42197,0,3,1,2,1,1,0,2,0,2
42198,0,3,1,2,1,1,0,2,0,2
42199,0,1,0,2,1,1,0,2,1,2
42200,0,2,0,2,1,4,0,2,1,2
42201,0,1,0,2,1,1,0,4,1,2
42202,0,1,0,3,1,1,0,2,1,2
42203,0,1,1,2,1,1,0,2,1,2
42204,0,2,0,2,1,3,0,2,1,2
42205,0,2,0,2,1,3,0,2,1,2
42206,0,1,0,2,1,2,0,2,1,2
42207,0,1,0,3,1,1,0,2,0,2
42208,0,4,0,3,1,1,0,3,0,2
42209,0,1,1,3,1,2,0,2,1,2
42210,0,1,0,3,1,1,0,4,1,2
42211,0,1,0,2,1,2,0,3,1,2
42212,0,1,0,2,1,1,0,4,1,2
42213,0,1,0,2,1,1,0,4,1,2
42214,0,1,0,3,1,1,0,2,0,2
42215,0,1,0,2,1,1,0,2,0,2
42216,0,1,0,1,2,5,0,4,1,2
42217,0,1,1,2,1,1,1,4,0,2
42218,0,1,1,3,1,1,0,3,0,2
42219,0,1,0,3,1,1,0,4,0,2
42220,0,1,0,2,1,4,0,1,1,2
42221,0,1,0,3,1,1,0,4,1,2
42222,0,1,0,2,1,1,0,2,1,2
42223,0,1,0,2,1,1,0,1,1,2
42224,0,2,0,1,1,8,0,1,0,2
42225,0,2,1,1,1,6,0,3,0,2
42226,0,1,0,1,1,1,0,3,1,2
42227,0,1,1,3,1,1,1,4,0,2
42228,0,1,0,2,1,5,0,3,1,2
42229,0,1,1,2,1,1,1,4,0,2
42230,0,1,1,2,2,1,0,3,1,2
42231,0,1,0,3,1,2,0,3,0,2
42232,0,1,0,3,1,1,0,2,1,2
42233,0,1,0,2,1,1,0,4,1,2
42234,0,1,0,1,4,8,0,2,1,4
42235,0,3,0,1,1,8,0,3,0,4
42236,0,1,0,1,1,8,0,3,0,4
42237,0,3,0,1,7,8,0,3,0,4
42238,0,1,0,1,7,8,0,3,0,4
42239,0,1,1,1,1,5,0,1,0,4
42240,0,1,1,1,6,7,0,4,0,4
42241,0,1,1,1,6,7,0,4,0,4
42242,0,2,0,1,6,4,0,3,1,4
42243,0,1,0,1,1,1,0,3,1,4
42244,0,2,0,1,3,7,0,1,1,4
42245,0,2,0,1,1,4,0,1,0,4
42246,0,2,1,1,3,6,1,4,0,4
42247,0,1,0,1,3,7,0,4,1,4
42248,0,2,0,1,3,6,0,3,1,4
42249,0,1,1,1,2,1,0,4,1,4
42250,0,1,0,1,1,5,1,1,1,4
42251,0,1,1,1,1,5,0,4,1,4
42252,0,2,0,1,5,4,0,2,1,4
42253,0,1,1,1,2,1,0,2,0,4
42254,0,4,0,1,1,1,0,2,0,4
42255,0,1,0,1,1,5,0,2,0,4
42256,0,2,1,1,7,6,0,2,0,4
42257,0,1,0,1,3,1,0,2,1,4
42258,0,2,1,1,2,4,1,4,1,4
42259,0,2,0,1,5,4,0,2,1,4
42260,0,1,0,1,1,1,0,2,0,4
42261,0,1,0,1,11,4,0,1,1,4
42262,0,1,1,1,2,1,1,3,0,4
42263,0,2,0,1,1,5,0,1,0,4
42264,0,2,0,1,1,5,0,1,0,4
42265,0,2,0,1,1,6,0,4,0,4
42266,0,2,0,1,3,4,0,2,1,4
42267,0,2,0,1,1,6,0,2,0,4
42268,0,1,0,1,1,1,0,1,1,4
42269,0,1,0,1,1,1,0,3,1,4
42270,0,1,0,1,3,1,0,2,0,4
42271,0,1,1,1,10,2,0,4,1,4
42272,0,2,0,3,4,6,0,2,1,4
42273,0,1,1,1,1,1,0,2,0,4
42274,0,1,0,1,3,1,0,1,0,4
42275,0,1,0,1,10,6,0,4,1,4
42276,0,3,1,1,7,1,0,1,0,4
42277,0,1,0,1,1,1,0,1,0,4
42278,0,1,0,1,3,1,0,2,0,4
42279,0,1,0,1,3,1,0,2,0,4
42280,0,1,0,1,1,2,0,3,1,4
42281,0,2,0,1,3,4,0,2,0,4
42282,0,1,0,1,3,1,0,2,1,4
42283,0,1,0,1,3,1,0,2,1,4
42284,0,1,1,1,1,1,0,4,0,4
42285,0,1,0,1,4,1,0,2,0,4
42286,0,2,0,1,13,4,0,3,0,4
42287,0,2,0,1,13,4,0,3,0,4
42288,0,1,0,1,1,5,0,4,1,4
42289,0,2,0,1,2,5,0,2,0,4
42290,0,1,0,1,3,5,0,2,1,4
42291,0,2,0,1,6,4,0,3,1,4
42292,0,2,0,1,1,4,0,2,1,4
42293,0,2,0,1,1,4,0,2,1,4
42294,0,1,0,1,5,1,0,2,0,4
42295,0,1,0,1,2,1,0,3,1,4
42296,0,4,0,1,7,1,0,2,1,4
42297,0,1,1,1,7,1,0,3,0,4
42298,0,2,0,1,1,5,0,4,1,4
42299,0,1,1,1,1,1,0,2,1,4
42300,0,1,0,1,3,1,0,2,1,4
42301,0,1,0,1,2,1,0,2,0,4
42302,0,1,0,3,4,1,0,2,1,4
42303,0,1,0,1,3,1,0,2,0,4
42304,0,1,1,1,3,1,1,1,1,4
42305,0,1,1,1,12,1,1,4,0,4
42306,0,3,1,1,12,1,1,4,0,4
42307,0,1,0,1,1,3,0,4,1,4
42308,0,1,0,1,10,1,0,4,1,4
42309,0,1,0,1,6,1,0,1,1,4
42310,0,1,0,1,6,5,0,3,1,4
42311,0,1,1,1,1,1,0,2,0,4
42312,0,1,1,1,1,1,0,2,0,4
42313,0,1,0,3,4,1,0,1,1,4
42314,0,2,0,1,1,6,0,1,0,4
42315,0,2,0,1,2,7,0,4,0,4
42316,0,1,1,1,3,5,0,2,1,4
42317,0,1,1,1,3,1,0,3,0,4
42318,0,1,0,1,1,3,0,4,1,4
42319,0,1,0,1,2,1,0,2,0,4
42320,0,2,0,1,2,4,0,2,1,4
42321,0,2,0,1,3,8,0,1,1,4
42322,0,1,0,1,2,6,0,2,1,4
42323,0,1,0,1,2,1,0,1,1,4
42324,0,1,0,1,3,1,0,1,1,4
42325,0,1,0,1,2,6,0,4,0,4
42326,0,1,0,1,1,1,0,2,0,4
42327,0,2,0,1,2,5,0,1,0,4
42328,0,1,0,1,1,1,0,2,0,4
42329,0,1,0,1,12,1,0,2,0,4
42330,0,1,0,1,3,5,1,3,1,4
42331,0,1,1,1,3,1,1,2,1,4
42332,0,1,0,1,3,1,0,2,1,4
42333,0,2,0,1,1,4,0,2,1,4
42334,0,1,1,1,5,2,0,2,1,4
42335,0,1,0,1,3,1,0,2,0,4
42336,0,2,0,1,1,6,0,3,1,4
42337,0,1,0,1,3,1,0,2,1,4
42338,0,1,0,1,2,1,0,3,1,4
42339,0,1,0,1,5,1,0,3,1,4
42340,0,2,1,1,3,3,0,2,1,4
42341,0,2,0,1,13,4,0,2,0,4
42342,0,2,0,1,1,7,0,3,1,4
42343,0,1,0,1,12,1,0,2,1,4
42344,0,1,0,1,6,5,0,4,1,4
42345,0,1,0,1,3,1,0,3,1,4
42346,0,1,0,1,10,1,0,2,1,4
42347,0,2,0,1,10,4,0,3,1,4
42348,0,2,0,1,1,4,0,3,1,4
42349,0,1,0,1,1,1,0,4,0,4
42350,0,3,1,1,3,1,0,2,0,4
42351,0,1,1,1,3,1,0,2,0,4
42352,0,1,1,1,1,1,0,1,0,4
42353,0,1,1,1,1,1,0,1,0,4
42354,0,1,0,1,3,1,0,2,0,4
42355,0,1,0,1,1,1,0,1,1,4
42356,0,1,1,1,1,1,1,3,1,4
42357,0,1,1,1,1,1,0,2,1,4
42358,0,1,0,1,1,2,0,4,0,4
42359,0,2,1,1,1,3,0,2,1,4
42360,0,1,0,1,1,1,0,2,1,4
42361,0,1,1,1,7,1,1,4,1,4
42362,0,1,0,1,1,1,0,1,0,4
42363,0,1,1,1,3,6,0,2,1,4
42364,0,2,0,1,1,6,0,4,1,4
42365,0,1,0,1,1,5,0,2,1,4
42366,0,1,0,1,1,1,0,1,0,4
42367,0,2,0,1,3,4,0,2,1,4
42368,0,2,0,1,11,4,0,3,1,4
42369,0,2,0,1,3,7,0,1,1,4
42370,0,1,0,1,13,1,0,2,0,4
42371,0,2,0,1,1,8,0,3,1,4
42372,0,1,1,1,3,1,0,2,0,4
42373,0,1,1,1,1,1,0,2,0,4
42374,0,2,0,1,2,4,0,2,0,4
42375,0,3,1,1,2,3,0,4,1,4
42376,0,1,1,1,4,1,0,4,0,4
42377,0,1,1,1,1,1,0,2,1,4
42378,0,1,1,1,1,1,0,2,1,4
42379,0,1,1,1,1,2,0,4,0,4
42380,0,1,0,1,1,1,0,2,1,4
42381,0,1,0,1,1,1,0,2,1,4
42382,0,1,1,1,1,1,0,2,1,4
42383,0,1,0,1,1,1,0,2,1,4
42384,0,1,0,1,3,2,0,2,1,4
42385,0,1,0,1,3,5,0,1,0,4
42386,0,2,0,1,4,5,0,2,0,4
42387,0,1,1,1,3,1,0,2,1,4
42388,0,1,0,1,1,1,0,4,0,4
42389,0,1,1,1,13,1,0,2,1,4
42390,0,2,0,1,2,6,0,1,0,4
42391,0,1,0,1,1,1,0,2,1,4
42392,0,1,0,1,2,1,0,1,0,4
42393,0,3,1,1,12,1,0,1,0,4
42394,0,1,1,1,12,1,0,1,0,4
42395,0,3,1,1,12,1,0,1,0,4
42396,0,2,0,1,11,1,0,2,0,4
42397,0,2,1,1,1,5,0,2,1,4
42398,0,2,1,1,1,4,0,2,1,4
42399,0,1,0,1,2,7,0,4,0,4
42400,0,1,0,1,2,1,0,4,1,4
42401,0,1,0,1,2,1,0,4,0,4
42402,0,1,0,1,3,1,0,2,1,4
42403,0,2,0,1,1,5,0,2,0,4
42404,0,1,0,1,6,1,0,2,1,4
42405,0,1,0,1,1,5,0,4,1,4
42406,0,1,0,1,13,8,0,1,0,4
42407,0,1,0,1,3,1,0,3,0,4
42408,0,1,0,1,2,1,0,2,0,4
42409,0,1,0,1,3,1,0,4,1,4
42410,0,2,0,1,3,1,0,2,0,4
42411,0,1,1,1,1,1,0,2,0,4
42412,0,1,0,1,7,1,0,3,0,4
42413,0,2,1,1,3,6,1,1,1,4
42414,0,1,0,1,3,6,1,2,1,4
42415,0,1,1,1,11,1,0,2,0,4
42416,0,2,0,1,3,6,0,1,1,4
42417,0,1,0,1,3,1,0,2,0,4
42418,0,2,1,1,3,4,0,2,0,4
42419,0,2,0,1,1,5,0,1,0,4
42420,0,1,0,1,3,1,0,4,0,4
42421,0,1,1,1,1,1,0,4,1,4
42422,0,1,0,1,2,1,0,2,0,4
42423,0,1,0,1,2,1,0,2,0,4
42424,0,1,0,1,2,1,0,2,0,4
42425,0,1,0,1,6,1,0,4,0,4
42426,0,1,0,1,13,1,0,3,1,4
42427,0,1,1,1,1,1,0,4,1,4
42428,0,1,1,1,1,7,0,4,1,4
42429,0,1,1,1,1,7,0,4,1,4
42430,0,1,1,1,1,1,0,3,0,4
42431,0,1,1,1,1,1,0,3,0,4
42432,0,1,0,1,3,1,0,2,1,4
42433,0,1,0,1,3,1,0,3,1,4
42434,0,1,0,1,1,1,0,1,1,4
42435,0,1,0,1,2,5,0,1,1,4
42436,0,1,1,1,1,1,0,4,0,4
42437,0,1,0,1,3,1,0,4,1,4
42438,0,2,1,1,1,8,0,2,1,4
42439,0,3,0,1,1,5,0,2,1,4
42440,0,1,0,1,7,1,0,3,0,4
42441,0,1,0,1,3,1,0,2,1,4
42442,0,1,0,1,3,1,0,2,1,4
42443,0,1,0,1,3,1,0,2,1,4
42444,0,2,0,1,10,6,0,1,1,4
42445,0,1,0,1,5,1,0,3,1,4
42446,0,2,0,1,2,8,0,2,1,4
42447,0,1,0,1,1,1,0,3,0,4
42448,0,2,0,1,1,1,0,2,0,4
42449,0,1,0,1,1,1,0,2,1,4
42450,0,1,0,1,1,1,0,2,1,4
42451,0,2,0,1,4,7,0,2,1,4
42452,0,1,0,1,1,1,0,3,1,4
42453,0,1,1,1,3,1,0,1,0,4
42454,0,2,0,1,3,8,0,2,0,4
42455,0,2,1,1,3,5,0,3,1,4
42456,0,2,0,1,1,5,0,2,1,4
42457,0,1,0,1,3,1,0,2,1,4
42458,0,1,0,1,1,1,0,3,0,4
42459,0,1,1,1,3,1,1,2,1,4
42460,0,1,0,1,1,1,0,1,0,4
42461,0,1,0,1,1,5,0,2,1,4
42462,0,1,0,1,1,1,0,1,0,4
42463,0,1,1,1,7,2,1,3,0,4
42464,0,1,0,1,3,1,0,2,1,4
42465,0,3,0,3,3,6,0,3,0,4
42466,0,1,0,3,3,6,0,3,0,4
42467,0,2,0,1,13,6,0,2,1,4
42468,0,2,1,1,3,6,0,2,1,4
42469,0,1,0,1,1,1,0,4,1,4
42470,0,1,0,1,2,1,0,2,1,4
42471,0,1,0,1,3,1,0,1,1,4
42472,0,1,0,1,2,1,0,4,1,4
42473,0,1,0,1,7,3,0,2,0,4
42474,0,2,0,1,3,2,0,3,0,4
42475,0,1,0,1,3,5,0,1,1,4
42476,0,1,1,3,4,1,0,2,0,4
42477,0,1,0,1,3,1,0,2,0,4
42478,0,1,0,1,3,2,0,1,0,4
42479,0,1,0,1,3,1,0,1,1,4
42480,0,1,1,1,4,1,0,3,1,4
42481,0,1,0,1,1,5,0,1,0,4
42482,0,1,0,1,1,5,0,1,0,4
42483,0,1,0,1,2,1,0,3,1,4
42484,0,1,1,1,1,1,0,2,1,4
42485,0,2,0,1,4,8,0,3,1,4
42486,0,2,0,1,3,4,0,2,0,4
42487,0,1,0,1,2,1,0,3,1,4
42488,0,1,0,1,2,1,0,3,1,4
42489,0,1,0,1,1,1,0,3,1,4
42490,0,3,0,1,3,1,0,1,1,4
42491,0,1,0,1,13,1,0,1,1,4
42492,0,1,0,1,13,1,0,1,0,4
42493,0,1,0,1,3,2,0,2,1,4
42494,0,1,1,1,1,1,0,3,0,4
42495,0,1,0,1,3,5,0,2,1,4
42496,0,4,0,1,2,1,0,1,0,4
42497,0,1,0,1,1,1,0,3,0,4
42498,0,1,1,1,3,1,1,4,1,4
42499,0,1,1,1,1,1,1,4,1,4
42500,0,2,0,1,3,4,0,3,1,4
42501,0,2,0,1,3,4,0,3,0,4
42502,0,2,0,1,3,8,0,2,1,4
42503,0,3,0,1,3,1,0,1,0,4
42504,0,1,0,1,13,1,0,3,0,4
42505,0,1,1,1,3,1,0,3,1,4
